2024-05-21 23:11:02,47.26,17.00
2024-05-21 23:11:03,48.71,18.00
2024-05-21 23:11:04,48.41,18.00
2024-05-21 23:11:05,47.86,19.00
2024-05-21 23:11:06,47.12,17.00
2024-05-21 23:11:07,46.51,17.00
2024-05-21 23:11:08,45.75,17.00
2024-05-21 23:11:09,46.50,17.00
2024-05-21 23:11:10,50.47,23.00
2024-05-21 23:11:11,47.95,22.00
2024-05-21 23:11:12,53.75,17.00
2024-05-21 23:11:13,45.67,17.00
2024-05-21 23:11:14,45.38,17.00
2024-05-21 23:11:15,46.20,19.00
2024-05-21 23:11:16,45.65,17.00
2024-05-21 23:11:17,45.11,17.00
2024-05-21 23:11:18,45.02,17.00
2024-05-21 23:11:19,45.03,17.00
2024-05-21 23:11:20,45.93,19.00
2024-05-21 23:11:21,45.33,17.00
2024-05-21 23:11:22,44.85,17.00
2024-05-21 23:11:23,44.79,17.00
2024-05-21 23:11:24,44.80,17.00
2024-05-21 23:11:25,48.89,20.00
2024-05-21 23:11:26,49.35,18.00
2024-05-21 23:11:27,51.94,17.00
2024-05-21 23:11:28,45.66,18.00
2024-05-21 23:11:29,45.00,17.00
2024-05-21 23:11:30,46.01,19.00
2024-05-21 23:11:31,45.49,17.00
2024-05-21 23:11:32,44.38,17.00
2024-05-21 23:11:33,44.98,17.00
2024-05-21 23:11:34,45.29,17.00
2024-05-21 23:11:35,45.86,20.00
2024-05-21 23:11:36,45.25,17.00
2024-05-21 23:11:37,45.78,17.00
2024-05-21 23:11:38,44.97,17.00
2024-05-21 23:11:39,44.21,17.00
2024-05-21 23:11:40,46.00,19.00
2024-05-21 23:11:41,45.84,17.00
2024-05-21 23:11:42,45.57,17.00
2024-05-21 23:11:43,45.02,17.00
2024-05-21 23:11:44,45.86,17.00
2024-05-21 23:11:45,46.15,18.00
2024-05-21 23:11:46,45.15,17.00
2024-05-21 23:11:47,44.48,17.00
2024-05-21 23:11:48,45.87,17.00
2024-05-21 23:11:49,45.23,17.00
2024-05-21 23:11:50,46.13,18.00
2024-05-21 23:11:51,48.71,17.00
2024-05-21 23:11:52,48.33,19.00
2024-05-21 23:11:53,48.03,19.00
2024-05-21 23:11:54,48.49,20.00
2024-05-21 23:11:55,50.73,21.00
2024-05-21 23:11:56,48.53,20.00
2024-05-21 23:11:57,48.98,22.00
2024-05-21 23:11:58,48.83,22.00
2024-05-21 23:11:59,48.64,17.00
2024-05-21 23:12:00,50.66,18.00
2024-05-21 23:12:01,46.65,17.00
2024-05-21 23:12:02,47.49,17.00
2024-05-21 23:12:03,46.19,17.00
2024-05-21 23:12:04,48.06,17.00
2024-05-21 23:12:05,49.55,17.00
2024-05-21 23:12:06,48.93,17.00
2024-05-21 23:12:07,53.51,18.00
2024-05-21 23:12:08,51.46,17.00
2024-05-21 23:12:09,50.42,18.00
2024-05-21 23:12:10,52.93,19.00
2024-05-21 23:12:11,49.80,19.00
2024-05-21 23:12:12,51.85,21.00
2024-05-21 23:12:13,51.27,22.00
2024-05-21 23:12:14,50.60,17.00
2024-05-21 23:12:15,50.19,17.00
2024-05-21 23:12:16,52.21,18.00
2024-05-21 23:12:18,48.77,17.00
2024-05-21 23:12:19,46.77,17.00
2024-05-21 23:12:20,53.03,17.00
2024-05-21 23:12:21,47.39,17.00
2024-05-21 23:12:22,50.79,17.00
2024-05-21 23:12:23,48.17,17.00
2024-05-21 23:12:24,47.76,17.00
2024-05-21 23:12:25,47.00,18.00
2024-05-21 23:12:26,49.40,17.00
2024-05-21 23:12:27,46.26,17.00
2024-05-21 23:12:28,46.58,17.00
2024-05-21 23:12:29,46.32,17.00
2024-05-21 23:12:30,46.95,19.00
2024-05-21 23:12:31,52.47,21.00
2024-05-21 23:12:32,49.81,17.00
2024-05-21 23:12:33,58.75,18.00
2024-05-21 23:12:34,51.12,21.00
2024-05-21 23:12:35,48.57,17.00
2024-05-21 23:12:36,48.55,17.00
2024-05-21 23:12:37,47.65,17.00
2024-05-21 23:12:38,46.78,17.00
2024-05-21 23:12:39,48.32,21.00
2024-05-21 23:12:40,51.18,20.00
2024-05-21 23:12:41,49.97,17.00
2024-05-21 23:12:42,48.24,17.00
2024-05-21 23:12:43,53.47,22.00
2024-05-21 23:12:44,48.29,17.00
2024-05-21 23:12:45,47.85,17.00
2024-05-21 23:12:46,48.07,17.00
2024-05-21 23:12:47,46.70,17.00
2024-05-21 23:12:48,49.11,17.00
2024-05-21 23:12:49,45.76,17.00
2024-05-21 23:12:50,45.19,17.00
2024-05-21 23:12:51,46.24,17.00
2024-05-21 23:12:52,45.83,17.00
2024-05-21 23:12:53,49.02,21.00
2024-05-21 23:12:54,49.16,18.00
2024-05-21 23:12:55,45.73,17.00
2024-05-21 23:12:56,48.56,17.00
2024-05-21 23:12:57,45.95,17.00
2024-05-21 23:12:58,44.96,18.00
2024-05-21 23:12:59,47.84,17.00
2024-05-21 23:13:00,45.15,17.00
2024-05-21 23:13:01,46.11,17.00
2024-05-21 23:13:02,45.21,17.00
2024-05-21 23:13:03,53.89,17.00
2024-05-21 23:13:04,44.76,17.00
2024-05-21 23:13:05,48.87,17.00
2024-05-21 23:13:06,45.95,17.00
2024-05-21 23:13:07,44.79,17.00
2024-05-21 23:13:08,44.24,17.00
2024-05-21 23:13:09,44.87,17.00
2024-05-21 23:13:10,45.14,17.00
2024-05-21 23:13:11,46.28,17.00
2024-05-21 23:13:12,45.07,17.00
2024-05-21 23:13:13,46.37,17.00
2024-05-21 23:13:14,45.83,19.00
2024-05-21 23:13:15,50.10,18.00
2024-05-21 23:13:16,51.63,18.00
2024-05-21 23:13:17,46.66,17.00
2024-05-21 23:13:18,46.31,17.00
2024-05-21 23:13:19,45.20,17.00
2024-05-21 23:13:20,44.95,17.00
2024-05-21 23:13:21,52.22,17.00
2024-05-21 23:13:22,48.74,17.00
2024-05-21 23:13:23,46.56,17.00
2024-05-21 23:13:24,47.77,17.00
2024-05-21 23:13:25,48.76,17.00
2024-05-21 23:13:26,51.86,17.00
2024-05-21 23:13:27,50.70,18.00
2024-05-21 23:13:28,50.81,21.00
2024-05-21 23:13:29,49.26,17.00
2024-05-21 23:13:30,64.29,17.00
2024-05-21 23:13:31,49.72,17.00
2024-05-21 23:13:32,50.84,20.00
2024-05-21 23:13:33,52.99,18.00
2024-05-21 23:13:34,49.73,17.00
2024-05-21 23:13:35,56.26,20.00
2024-05-21 23:13:36,49.95,17.00
2024-05-21 23:13:37,47.70,17.00
2024-05-21 23:13:38,46.50,17.00
2024-05-21 23:13:39,46.31,17.00
2024-05-21 23:13:40,47.73,19.00
2024-05-21 23:13:41,55.57,18.00
2024-05-21 23:13:42,48.69,17.00
2024-05-21 23:13:43,58.51,17.00
2024-05-21 23:13:44,49.11,17.00
2024-05-21 23:13:45,49.69,19.00
2024-05-21 23:13:46,53.41,17.00
2024-05-21 23:13:47,48.75,17.00
2024-05-21 23:13:48,48.69,21.00
2024-05-21 23:13:49,51.95,20.00
2024-05-21 23:13:50,51.55,22.00
2024-05-21 23:13:51,55.20,21.00
2024-05-21 23:13:52,47.27,18.00
2024-05-21 23:13:53,50.97,18.00
2024-05-21 23:13:54,55.80,17.00
2024-05-21 23:13:55,49.44,20.00
2024-05-21 23:13:56,46.26,17.00
2024-05-21 23:13:57,49.00,20.00
2024-05-21 23:13:58,51.03,17.00
2024-05-21 23:13:59,50.72,23.00
2024-05-21 23:14:00,48.74,19.00
2024-05-21 23:14:01,49.19,21.00
2024-05-21 23:14:02,47.13,17.00
2024-05-21 23:14:03,47.14,19.00
2024-05-21 23:14:04,49.29,17.00
2024-05-21 23:14:05,48.05,21.00
2024-05-21 23:14:06,52.27,22.00
2024-05-21 23:14:07,48.95,17.00
2024-05-21 23:14:08,45.31,17.00
2024-05-21 23:14:09,56.90,17.00
2024-05-21 23:14:10,50.27,22.00
2024-05-21 23:14:11,48.32,18.00
2024-05-21 23:14:12,49.98,17.00
2024-05-21 23:14:13,45.59,17.00
2024-05-21 23:14:14,45.50,17.00
2024-05-21 23:14:15,48.39,19.00
2024-05-21 23:14:16,45.80,17.00
2024-05-21 23:14:17,48.42,17.00
2024-05-21 23:14:18,46.59,19.00
2024-05-21 23:14:19,45.81,17.00
2024-05-21 23:14:20,51.00,19.00
2024-05-21 23:14:21,48.17,17.00
2024-05-21 23:15:12,54.30,17.00
2024-05-21 23:15:13,49.62,17.00
2024-05-21 23:15:14,45.70,17.00
2024-05-21 23:15:15,47.16,19.00
2024-05-21 23:15:16,45.72,17.00
2024-05-21 23:15:17,46.09,17.00
2024-05-21 23:15:18,45.40,17.00
2024-05-21 23:15:19,45.09,17.00
2024-05-21 23:15:20,46.04,19.00
2024-05-21 23:15:21,45.36,17.00
2024-05-21 23:15:22,45.46,17.00
2024-05-21 23:15:23,45.13,17.00
2024-05-21 23:15:24,45.63,17.00
2024-05-21 23:15:25,46.54,19.00
2024-05-21 23:15:26,44.70,17.00
2024-05-21 23:15:27,45.27,17.00
2024-05-21 23:15:28,44.93,17.00
2024-05-21 23:15:29,44.73,17.00
2024-05-21 23:15:30,45.72,19.00
2024-05-21 23:15:31,44.73,17.00
2024-05-21 23:15:32,44.31,17.00
2024-05-21 23:15:33,44.53,17.00
2024-05-21 23:15:34,44.72,17.00
2024-05-21 23:15:35,45.99,19.00
2024-05-21 23:15:36,44.88,17.00
2024-05-21 23:15:37,44.95,17.00
2024-05-21 23:15:38,44.82,17.00
2024-05-21 23:15:39,45.23,17.00
2024-05-21 23:15:40,46.21,17.00
2024-05-21 23:15:41,44.82,17.00
2024-05-21 23:15:42,45.03,17.00
2024-05-21 23:15:43,45.67,17.00
2024-05-21 23:15:44,44.67,17.00
2024-05-21 23:15:45,46.33,17.00
2024-05-21 23:15:46,44.79,17.00
2024-05-21 23:15:47,44.93,17.00
2024-05-21 23:15:48,44.88,17.00
2024-05-21 23:15:49,44.89,17.00
2024-05-21 23:15:50,46.14,17.00
2024-05-21 23:15:51,45.15,17.00
2024-05-21 23:15:53,45.92,17.00
2024-05-21 23:15:54,45.57,17.00
2024-05-21 23:15:55,45.65,17.00
2024-05-21 23:15:56,47.27,17.00
2024-05-21 23:15:57,45.37,17.00
2024-05-21 23:15:58,45.43,17.00
2024-05-21 23:15:59,45.79,17.00
2024-05-21 23:16:00,45.88,17.00
2024-05-21 23:16:01,47.13,17.00
2024-05-21 23:16:02,46.45,17.00
2024-05-21 23:16:03,46.16,17.00
2024-05-21 23:16:04,46.18,17.00
2024-05-21 23:16:05,47.29,17.00
2024-05-21 23:16:06,48.75,17.00
2024-05-21 23:16:07,48.16,17.00
2024-05-21 23:16:08,48.47,17.00
2024-05-21 23:16:09,48.01,17.00
2024-05-21 23:16:10,48.12,17.00
2024-05-21 23:16:11,49.29,17.00
2024-05-21 23:16:12,49.70,17.00
2024-05-21 23:16:13,50.28,17.00
2024-05-21 23:16:14,49.68,17.00
2024-05-21 23:16:15,48.15,17.00
2024-05-21 23:16:16,49.10,17.00
2024-05-21 23:16:17,46.55,17.00
2024-05-21 23:16:18,46.37,19.00
2024-05-21 23:16:19,46.57,17.00
2024-05-21 23:16:20,46.81,17.00
2024-05-21 23:16:21,52.53,17.00
2024-05-21 23:16:22,48.19,18.00
2024-05-21 23:16:23,48.54,17.00
2024-05-21 23:16:24,47.55,17.00
2024-05-21 23:16:25,50.15,17.00
2024-05-21 23:16:26,49.53,17.00
2024-05-21 23:16:27,47.85,17.00
2024-05-21 23:16:28,46.32,17.00
2024-05-21 23:16:29,46.93,17.00
2024-05-21 23:16:30,46.06,17.00
2024-05-21 23:16:31,51.55,17.00
2024-05-21 23:16:32,47.83,17.00
2024-05-21 23:16:33,46.97,17.00
2024-05-21 23:16:34,59.94,17.00
2024-05-21 23:16:35,46.47,17.00
2024-05-21 23:16:36,47.98,17.00
2024-05-21 23:16:37,55.91,17.00
2024-05-21 23:16:38,52.30,17.00
2024-05-21 23:16:39,64.55,17.00
2024-05-21 23:16:40,46.08,17.00
2024-05-21 23:16:41,46.99,17.00
2024-05-21 23:16:42,45.65,18.00
2024-05-21 23:16:43,47.94,17.00
2024-05-21 23:16:44,48.01,17.00
2024-05-21 23:16:45,51.50,17.00
2024-05-21 23:16:46,54.25,17.00
2024-05-21 23:16:47,47.35,21.00
2024-05-21 23:16:48,48.51,17.00
2024-05-21 23:16:49,46.35,17.00
2024-05-21 23:16:50,45.11,17.00
2024-05-21 23:16:51,45.83,17.00
2024-05-21 23:16:52,47.03,17.00
2024-05-21 23:16:53,48.00,20.00
2024-05-21 23:16:54,50.34,22.00
2024-05-21 23:16:55,45.89,17.00
2024-05-21 23:16:56,46.80,17.00
2024-05-21 23:16:57,48.17,21.00
2024-05-21 23:16:58,48.44,17.00
2024-05-21 23:17:14,48.67,17.00
2024-05-21 23:17:15,46.59,19.00
2024-05-21 23:17:16,49.37,18.00
2024-05-21 23:17:17,46.76,18.00
2024-05-21 23:17:18,46.38,17.00
2024-05-21 23:17:19,56.81,17.00
2024-05-21 23:17:20,48.52,19.00
2024-05-21 23:17:21,46.40,17.00
2024-05-21 23:17:22,47.48,17.00
2024-05-21 23:17:23,45.93,17.00
2024-05-21 23:17:24,47.29,17.00
2024-05-21 23:17:25,48.55,18.00
2024-05-21 23:17:26,48.91,17.00
2024-05-21 23:17:27,49.75,17.00
2024-05-21 23:17:28,48.48,17.00
2024-05-21 23:17:29,49.26,17.00
2024-05-21 23:17:30,48.97,19.00
2024-05-21 23:17:31,48.71,17.00
2024-05-21 23:17:32,48.23,17.00
2024-05-21 23:17:33,48.06,17.00
2024-05-21 23:17:34,48.56,17.00
2024-05-21 23:17:35,48.56,18.00
2024-05-21 23:17:36,47.24,17.00
2024-05-21 23:17:37,46.60,17.00
2024-05-21 23:17:38,48.31,17.00
2024-05-21 23:17:39,46.50,17.00
2024-05-21 23:17:40,47.36,18.00
2024-05-21 23:17:41,46.12,17.00
2024-05-21 23:17:42,47.07,17.00
2024-05-21 23:17:43,46.40,17.00
2024-05-21 23:17:44,46.46,18.00
2024-05-21 23:17:45,49.16,18.00
2024-05-21 23:17:46,49.32,17.00
2024-05-21 23:17:47,51.31,17.00
2024-05-21 23:17:48,49.62,17.00
2024-05-21 23:17:49,47.41,17.00
2024-05-21 23:17:50,51.50,18.00
2024-05-21 23:17:51,46.18,17.00
2024-05-21 23:17:52,46.62,17.00
2024-05-21 23:17:53,47.35,17.00
2024-05-21 23:17:54,47.66,17.00
2024-05-21 23:17:55,48.60,19.00
2024-05-21 23:17:56,47.30,17.00
2024-05-21 23:17:57,46.47,17.00
2024-05-21 23:17:58,46.68,17.00
2024-05-21 23:17:59,45.39,17.00
2024-05-21 23:18:00,46.67,17.00
2024-05-21 23:18:01,46.44,17.00
2024-05-21 23:18:02,45.00,17.00
2024-05-21 23:18:03,46.19,17.00
2024-05-21 23:18:04,46.15,17.00
2024-05-21 23:18:05,47.30,18.00
2024-05-21 23:18:06,45.50,17.00
2024-05-21 23:18:07,45.66,17.00
2024-05-21 23:18:08,44.78,17.00
2024-05-21 23:18:09,44.72,17.00
2024-05-21 23:18:11,46.23,18.00
2024-05-21 23:18:12,46.64,18.00
2024-05-21 23:18:13,45.22,17.00
2024-05-21 23:18:14,47.46,17.00
2024-05-21 23:18:15,48.81,18.00
2024-05-21 23:18:23,57.03,18.00
2024-05-21 23:18:24,47.20,17.00
2024-05-21 23:18:25,45.56,19.00
2024-05-21 23:18:26,48.36,17.00
2024-05-21 23:18:27,45.15,17.00
2024-05-21 23:18:28,45.88,18.00
2024-05-21 23:18:29,45.43,17.00
2024-05-21 23:18:30,46.88,19.00
2024-05-21 23:18:31,47.15,17.00
2024-05-21 23:18:32,46.04,17.00
2024-05-21 23:18:33,46.67,18.00
2024-05-21 23:18:34,45.94,17.00
2024-05-21 23:18:35,46.15,19.00
2024-05-21 23:18:36,46.99,17.00
2024-05-21 23:18:37,46.09,17.00
2024-05-21 23:18:38,46.84,17.00
2024-05-21 23:18:39,46.68,20.00
2024-05-21 23:18:40,47.80,20.00
2024-05-21 23:18:41,46.59,18.00
2024-05-21 23:18:42,46.48,17.00
2024-05-21 23:18:43,45.61,17.00
2024-05-21 23:18:44,46.27,17.00
2024-05-21 23:18:45,48.72,19.00
2024-05-21 23:18:46,50.00,18.00
2024-05-21 23:18:47,48.84,17.00
2024-05-21 23:18:48,49.02,19.00
2024-05-21 23:18:49,50.18,19.00
2024-05-21 23:18:50,50.86,20.00
2024-05-21 23:18:51,48.74,17.00
2024-05-21 23:18:52,49.75,19.00
2024-05-21 23:18:53,63.05,17.00
2024-05-21 23:18:54,48.79,17.00
2024-05-21 23:18:55,47.84,17.00
2024-05-21 23:18:56,47.01,17.00
2024-05-21 23:18:57,46.49,17.00
2024-05-21 23:18:58,46.12,17.00
2024-05-21 23:18:59,45.44,17.00
2024-05-21 23:19:00,47.14,18.00
2024-05-21 23:19:01,46.27,17.00
2024-05-21 23:19:02,45.40,17.00
2024-05-21 23:19:03,45.37,17.00
2024-05-21 23:19:04,48.30,18.00
2024-05-21 23:19:05,50.43,18.00
2024-05-21 23:19:06,50.89,18.00
2024-05-21 23:19:07,56.23,17.00
2024-05-21 23:19:08,47.96,17.00
2024-05-21 23:19:09,49.15,19.00
2024-05-21 23:19:18,53.27,17.00
2024-05-21 23:19:19,50.17,18.00
2024-05-21 23:19:20,48.21,17.00
2024-05-21 23:19:21,46.59,17.00
2024-05-21 23:19:22,45.55,17.00
2024-05-21 23:19:23,46.55,17.00
2024-05-21 23:19:24,45.45,17.00
2024-05-21 23:19:25,45.70,17.00
2024-05-21 23:19:26,47.62,17.00
2024-05-21 23:19:27,46.67,17.00
2024-05-21 23:19:28,45.49,17.00
2024-05-21 23:19:29,45.11,17.00
2024-05-21 23:19:30,44.76,17.00
2024-05-21 23:19:31,46.45,17.00
2024-05-21 23:19:32,44.96,17.00
2024-05-21 23:19:33,44.23,17.00
2024-05-21 23:19:34,44.78,17.00
2024-05-21 23:19:35,44.56,17.00
2024-05-21 23:19:36,49.20,21.00
2024-05-21 23:19:37,52.28,17.00
2024-05-21 23:19:38,50.25,21.00
2024-05-21 23:19:39,50.57,21.00
2024-05-21 23:19:40,49.49,21.00
2024-05-21 23:19:41,50.03,17.00
2024-05-21 23:19:42,44.82,17.00
2024-05-21 23:19:43,45.83,20.00
2024-05-21 23:19:44,49.19,17.00
2024-05-21 23:19:45,45.75,18.00
2024-05-21 23:19:46,47.53,19.00
2024-05-21 23:19:47,46.97,18.00
2024-05-21 23:19:48,47.37,17.00
2024-05-21 23:19:49,51.61,20.00
2024-05-21 23:19:50,46.52,19.00
2024-05-21 23:19:51,49.01,19.00
2024-05-21 23:19:52,48.23,23.00
2024-05-21 23:19:53,49.66,21.00
2024-05-21 23:19:54,48.56,17.00
2024-05-21 23:19:55,47.89,18.00
2024-05-21 23:19:56,49.52,17.00
2024-05-21 23:19:57,49.31,18.00
2024-05-21 23:19:58,49.11,17.00
2024-05-21 23:19:59,49.60,17.00
2024-05-21 23:20:00,47.55,18.00
2024-05-21 23:20:01,46.89,18.00
2024-05-21 23:20:02,47.25,17.00
2024-05-21 23:20:03,46.22,17.00
2024-05-21 23:20:04,46.74,17.00
2024-05-21 23:20:05,47.09,18.00
2024-05-21 23:20:06,47.67,17.00
2024-05-21 23:20:07,49.03,21.00
2024-05-21 23:20:08,50.92,17.00
2024-05-21 23:20:09,59.84,17.00
2024-05-21 23:20:10,48.77,18.00
2024-05-21 23:20:11,51.05,17.00
2024-05-21 23:20:12,49.92,17.00
2024-05-21 23:20:13,52.19,20.00
2024-05-21 23:20:14,49.59,17.00
2024-05-21 23:20:15,54.68,19.00
2024-05-21 23:20:16,51.21,17.00
2024-05-21 23:20:17,47.73,17.00
2024-05-21 23:20:18,47.74,17.00
2024-05-21 23:20:19,46.47,17.00
2024-05-21 23:20:20,47.17,19.00
2024-05-21 23:20:21,46.77,17.00
2024-05-21 23:20:22,45.79,17.00
2024-05-21 23:20:23,46.60,17.00
2024-05-21 23:20:24,46.86,17.00
2024-05-21 23:20:25,47.17,18.00
2024-05-21 23:20:26,46.49,17.00
2024-05-21 23:20:27,46.47,17.00
2024-05-21 23:20:28,45.87,17.00
2024-05-21 23:20:29,46.20,17.00
2024-05-21 23:20:30,49.12,19.00
2024-05-21 23:20:31,47.03,17.00
2024-05-21 23:20:32,45.96,17.00
2024-05-21 23:20:33,45.28,17.00
2024-05-21 23:20:34,45.94,17.00
2024-05-21 23:20:35,51.60,20.00
2024-05-21 23:20:36,48.88,19.00
2024-05-21 23:20:37,49.27,23.00
